Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Even when Tom was at the peak of Tom 's power Tom was afraid of Albus , and now Tom is barely alive .","['Tom', 'power', 'Tom', 'Albus', 'Tom']","['Tom:peak', 'power:peak', 'Tom:afraid', 'Albus:afraid', 'Tom:alive']",[],[],0.3197,"[(('afraid', 'JJ'), 'advcl', ('peak', 'NN')), (('peak', 'NN'), 'advmod', ('Even', 'RB')), (('peak', 'NN'), 'advmod', ('when', 'WRB')), (('peak', 'NN'), 'nsubj', ('Tom', 'NNP')), (('peak', 'NN'), 'cop', ('was', 'VBD')), (('peak', 'NN'), 'case', ('at', 'IN')), (('peak', 'NN'), 'det', ('the', 'DT')), (('peak', 'NN'), 'nmod', ('power', 'NN')), (('power', 'NN'), 'case', ('of', 'IN')), (('power', 'NN'), 'nmod:poss', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', (""'s"", 'POS')), (('afraid', 'JJ'), 'nsubj', ('Tom', 'NNP')), (('afraid', 'JJ'), 'cop', ('was', 'VBD')), (('afraid', 'JJ'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('of', 'IN')), (('afraid', 'JJ'), 'cc', ('and', 'CC')), (('afraid', 'JJ'), 'conj', ('alive', 'JJ')), (('alive', 'JJ'), 'advmod', ('now', 'RB')), (('alive', 'JJ'), 'nsubj', ('Tom', 'NNP')), (('alive', 'JJ'), 'cop', ('is', 'VBZ')), (('alive', 'JJ'), 'advmod', ('barely', 'RB'))]"
Riddle replies that Albus has been driven out the castle by the mere memory of Albus .,"['Riddle', 'memory', 'Albus']","['Riddle:replies', 'memory:driven', 'Albus:memory']","['Albus', 'castle']","['Albus:driven', 'castle:driven']",0.0,"[(('replies', 'VBZ'), 'nsubj', ('Riddle', 'NNP')), (('replies', 'VBZ'), 'ccomp', ('driven', 'VBN')), (('driven', 'VBN'), 'mark', ('that', 'IN')), (('driven', 'VBN'), 'nsubjpass', ('Albus', 'NNP')), (('driven', 'VBN'), 'aux', ('has', 'VBZ')), (('driven', 'VBN'), 'auxpass', ('been', 'VBN')), (('driven', 'VBN'), 'compound:prt', ('out', 'RP')), (('driven', 'VBN'), 'dobj', ('castle', 'NN')), (('castle', 'NN'), 'det', ('the', 'DT')), (('driven', 'VBN'), 'nmod', ('memory', 'NN')), (('memory', 'NN'), 'case', ('by', 'IN')), (('memory', 'NN'), 'det', ('the', 'DT')), (('memory', 'NN'), 'amod', ('mere', 'JJ')), (('memory', 'NN'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('of', 'IN'))]"
Harry yells that Albus is not as gone as Riddle seems to believe .,"['Harry', 'Riddle']","['Harry:yells', 'Riddle:seems']",['Albus'],['Albus:gone'],0.0,"[(('yells', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('yells', 'VBZ'), 'ccomp', ('gone', 'VBN')), (('gone', 'VBN'), 'mark', ('that', 'IN')), (('gone', 'VBN'), 'nsubjpass', ('Albus', 'NNP')), (('gone', 'VBN'), 'auxpass', ('is', 'VBZ')), (('gone', 'VBN'), 'neg', ('not', 'RB')), (('gone', 'VBN'), 'advmod', ('as', 'RB')), (('gone', 'VBN'), 'advcl', ('seems', 'VBZ')), (('seems', 'VBZ'), 'mark', ('as', 'IN')), (('seems', 'VBZ'), 'nsubj', ('Riddle', 'NNP')), (('seems', 'VBZ'), 'xcomp', ('believe', 'VB')), (('believe', 'VB'), 'mark', ('to', 'TO'))]"
"In this display of loyalty Harry summons Fawkes the phoenix to him , who also brings with it Sorting , both assets that Riddle deems extremely useless .","['display', 'loyalty', 'summons', 'him', 'it', 'Riddle']","['display:Fawkes', 'loyalty:display', 'summons:Fawkes', 'him:phoenix', 'it:Sorting', 'Riddle:deems']","['phoenix', 'assets']","['phoenix:Fawkes', 'assets:Fawkes']",0.2748,"[(('Fawkes', 'VBZ'), 'nmod', ('display', 'NN')), (('display', 'NN'), 'case', ('In', 'IN')), (('display', 'NN'), 'det', ('this', 'DT')), (('display', 'NN'), 'nmod', ('loyalty', 'NN')), (('loyalty', 'NN'), 'case', ('of', 'IN')), (('Fawkes', 'VBZ'), 'nsubj', ('summons', 'NNS')), (('summons', 'NNS'), 'compound', ('Harry', 'NNP')), (('Fawkes', 'VBZ'), 'dobj', ('phoenix', 'NN')), (('phoenix', 'NN'), 'det', ('the', 'DT')), (('phoenix', 'NN'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('to', 'TO')), (('him', 'PRP'), 'acl:relcl', ('brings', 'VBZ')), (('brings', 'VBZ'), 'nsubj', ('who', 'WP')), (('brings', 'VBZ'), 'advmod', ('also', 'RB')), (('brings', 'VBZ'), 'advcl', ('Sorting', 'VBG')), (('Sorting', 'VBG'), 'mark', ('with', 'IN')), (('Sorting', 'VBG'), 'nsubj', ('it', 'PRP')), (('phoenix', 'NN'), 'dep', ('both', 'CC')), (('phoenix', 'NN'), 'conj', ('assets', 'NNS')), (('assets', 'NNS'), 'dep', ('deems', 'VBZ')), (('deems', 'VBZ'), 'mark', ('that', 'IN')), (('deems', 'VBZ'), 'nsubj', ('Riddle', 'NNP')), (('deems', 'VBZ'), 'xcomp', ('useless', 'JJ')), (('useless', 'JJ'), 'advmod', ('extremely', 'RB'))]"
Riddle then summons the Basilisk and commands it to kill Harry .,['Riddle'],['Riddle:summons'],"['Basilisk', 'it', 'Harry']","['Basilisk:summons', 'it:commands', 'Harry:kill']",-0.6908,"[(('summons', 'VBZ'), 'nsubj', ('Riddle', 'NNP')), (('summons', 'VBZ'), 'advmod', ('then', 'RB')), (('summons', 'VBZ'), 'dobj', ('Basilisk', 'NN')), (('Basilisk', 'NN'), 'det', ('the', 'DT')), (('summons', 'VBZ'), 'cc', ('and', 'CC')), (('summons', 'VBZ'), 'conj', ('commands', 'VBZ')), (('commands', 'VBZ'), 'dobj', ('it', 'PRP')), (('commands', 'VBZ'), 'xcomp', ('kill', 'VB')), (('kill', 'VB'), 'mark', ('to', 'TO')), (('kill', 'VB'), 'dobj', ('Harry', 'NNP'))]"
"However , Fawkes is n't as defenceless as one might initially think , and pecks out the Basilisk 's eyes , thus preventing its gaze from killing .","['Fawkes', 'one']","['Fawkes:defenceless', 'one:think']","['eyes', 'gaze']","['eyes:pecks', 'gaze:preventing']",-0.6705,"[(('defenceless', 'JJ'), 'advmod', ('However', 'RB')), (('defenceless', 'JJ'), 'nsubj', ('Fawkes', 'NNP')), (('defenceless', 'JJ'), 'cop', ('is', 'VBZ')), (('defenceless', 'JJ'), 'neg', (""n't"", 'RB')), (('defenceless', 'JJ'), 'advmod', ('as', 'RB')), (('defenceless', 'JJ'), 'advcl', ('think', 'VB')), (('think', 'VB'), 'mark', ('as', 'IN')), (('think', 'VB'), 'nsubj', ('one', 'PRP')), (('think', 'VB'), 'aux', ('might', 'MD')), (('think', 'VB'), 'advmod', ('initially', 'RB')), (('think', 'VB'), 'cc', ('and', 'CC')), (('think', 'VB'), 'conj', ('pecks', 'VB')), (('pecks', 'VB'), 'compound:prt', ('out', 'RP')), (('pecks', 'VB'), 'dobj', ('eyes', 'NNS')), (('eyes', 'NNS'), 'nmod:poss', ('Basilisk', 'NNP')), (('Basilisk', 'NNP'), 'det', ('the', 'DT')), (('Basilisk', 'NNP'), 'case', (""'s"", 'POS')), (('defenceless', 'JJ'), 'xcomp', ('preventing', 'VBG')), (('preventing', 'VBG'), 'advmod', ('thus', 'RB')), (('preventing', 'VBG'), 'dobj', ('gaze', 'NN')), (('gaze', 'NN'), 'nmod:poss', ('its', 'PRP$')), (('preventing', 'VBG'), 'advcl', ('killing', 'VBG')), (('killing', 'VBG'), 'mark', ('from', 'IN'))]"
"The basilisk can still hear and smell Harry , however , and remains very dangerous , so Harry , in desperation , puts on Sorting , wishing against hope for help .","['basilisk', 'Harry', 'desperation', 'hope', 'help']","['basilisk:hear', 'Harry:puts', 'desperation:puts', 'hope:wishing', 'help:hope']",['Harry'],['Harry:smell'],-0.0404,"[(('hear', 'VB'), 'nsubj', ('basilisk', 'NN')), (('basilisk', 'NN'), 'det', ('The', 'DT')), (('hear', 'VB'), 'aux', ('can', 'MD')), (('hear', 'VB'), 'advmod', ('still', 'RB')), (('hear', 'VB'), 'cc', ('and', 'CC')), (('hear', 'VB'), 'conj', ('smell', 'VBP')), (('smell', 'VBP'), 'dobj', ('Harry', 'NNP')), (('smell', 'VBP'), 'advmod', ('however', 'RB')), (('hear', 'VB'), 'cc', ('and', 'CC')), (('hear', 'VB'), 'conj', ('remains', 'VBZ')), (('remains', 'VBZ'), 'xcomp', ('dangerous', 'JJ')), (('dangerous', 'JJ'), 'advmod', ('very', 'RB')), (('hear', 'VB'), 'dep', ('so', 'IN')), (('hear', 'VB'), 'parataxis', ('puts', 'VBZ')), (('puts', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('puts', 'VBZ'), 'nmod', ('desperation', 'NN')), (('desperation', 'NN'), 'case', ('in', 'IN')), (('puts', 'VBZ'), 'advcl', ('Sorting', 'VBG')), (('Sorting', 'VBG'), 'mark', ('on', 'IN')), (('Sorting', 'VBG'), 'dep', ('wishing', 'VBG')), (('wishing', 'VBG'), 'nmod', ('hope', 'NN')), (('hope', 'NN'), 'case', ('against', 'IN')), (('hope', 'NN'), 'nmod', ('help', 'NN')), (('help', 'NN'), 'case', ('for', 'IN'))]"
"Instead of an answer , Harry has a heavy sword with a hilt embedded with rubies fall on Harry 's head from inside Sorting .","['answer', 'Harry', 'hilt', 'rubies', 'head', 'Sorting']","['answer:has', 'Harry:has', 'hilt:sword', 'rubies:embedded', 'head:embedded', 'Sorting:head']",['sword'],['sword:has'],0.0,"[(('has', 'VBZ'), 'nmod', ('answer', 'NN')), (('answer', 'NN'), 'case', ('Instead', 'RB')), (('Instead', 'RB'), 'mwe', ('of', 'IN')), (('answer', 'NN'), 'det', ('an', 'DT')), (('has', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('has', 'VBZ'), 'dobj', ('sword', 'NN')), (('sword', 'NN'), 'det', ('a', 'DT')), (('sword', 'NN'), 'amod', ('heavy', 'JJ')), (('sword', 'NN'), 'nmod', ('hilt', 'NN')), (('hilt', 'NN'), 'case', ('with', 'IN')), (('hilt', 'NN'), 'det', ('a', 'DT')), (('hilt', 'NN'), 'acl', ('embedded', 'VBN')), (('embedded', 'VBN'), 'nmod', ('rubies', 'NNS')), (('rubies', 'NNS'), 'case', ('with', 'IN')), (('embedded', 'VBN'), 'nmod:tmod', ('fall', 'NN')), (('embedded', 'VBN'), 'nmod', ('head', 'NN')), (('head', 'NN'), 'case', ('on', 'IN')), (('head', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('head', 'NN'), 'nmod', ('Sorting', 'NNS')), (('Sorting', 'NNS'), 'case', ('from', 'IN')), (('Sorting', 'NNS'), 'amod', ('inside', 'JJ'))]"
"After several missed strikes from the blinded Basilisk , it strikes again , right at Harry this time but Harry plunges the sword into the roof of the Basilisk 's mouth , killing it .","['strikes', 'Basilisk', 'it', 'Harry', 'Harry', 'roof', 'mouth']","['strikes:strikes', 'Basilisk:strikes', 'it:strikes', 'Harry:right', 'Harry:plunges', 'roof:plunges', 'mouth:roof']","['sword', 'it']","['sword:plunges', 'it:killing']",-0.8807,"[(('strikes', 'VBZ'), 'nmod', ('strikes', 'NNS')), (('strikes', 'NNS'), 'case', ('After', 'IN')), (('strikes', 'NNS'), 'amod', ('several', 'JJ')), (('strikes', 'NNS'), 'amod', ('missed', 'VBN')), (('strikes', 'NNS'), 'nmod', ('Basilisk', 'NN')), (('Basilisk', 'NN'), 'case', ('from', 'IN')), (('Basilisk', 'NN'), 'det', ('the', 'DT')), (('Basilisk', 'NN'), 'amod', ('blinded', 'JJ')), (('strikes', 'VBZ'), 'nsubj', ('it', 'PRP')), (('strikes', 'VBZ'), 'ccomp', ('plunges', 'VBZ')), (('plunges', 'VBZ'), 'advmod', ('again', 'RB')), (('plunges', 'VBZ'), 'advmod', ('right', 'RB')), (('right', 'RB'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('at', 'IN')), (('Harry', 'NNP'), 'dep', ('time', 'NN')), (('time', 'NN'), 'det', ('this', 'DT')), (('time', 'NN'), 'amod', ('but', 'IN')), (('plunges', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('plunges', 'VBZ'), 'dobj', ('sword', 'NN')), (('sword', 'NN'), 'det', ('the', 'DT')), (('plunges', 'VBZ'), 'nmod', ('roof', 'NN')), (('roof', 'NN'), 'case', ('into', 'IN')), (('roof', 'NN'), 'det', ('the', 'DT')), (('roof', 'NN'), 'nmod', ('mouth', 'NN')), (('mouth', 'NN'), 'case', ('of', 'IN')), (('mouth', 'NN'), 'nmod:poss', ('Basilisk', 'NNP')), (('Basilisk', 'NNP'), 'det', ('the', 'DT')), (('Basilisk', 'NNP'), 'case', (""'s"", 'POS')), (('plunges', 'VBZ'), 'advcl', ('killing', 'VBG')), (('killing', 'VBG'), 'dobj', ('it', 'PRP'))]"
"However , one of its poisonous fangs sinks into his arm , injecting a deadly poison .","['fangs', 'arm']","['fangs:one', 'arm:sinks']",['poison'],['poison:injecting'],-0.802,"[(('sinks', 'VBZ'), 'advmod', ('However', 'RB')), (('sinks', 'VBZ'), 'nsubj', ('one', 'CD')), (('one', 'CD'), 'nmod', ('fangs', 'NNS')), (('fangs', 'NNS'), 'case', ('of', 'IN')), (('fangs', 'NNS'), 'nmod:poss', ('its', 'PRP$')), (('fangs', 'NNS'), 'amod', ('poisonous', 'JJ')), (('sinks', 'VBZ'), 'nmod', ('arm', 'NN')), (('arm', 'NN'), 'case', ('into', 'IN')), (('arm', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('sinks', 'VBZ'), 'xcomp', ('injecting', 'VBG')), (('injecting', 'VBG'), 'dobj', ('poison', 'NN')), (('poison', 'NN'), 'det', ('a', 'DT')), (('poison', 'NN'), 'amod', ('deadly', 'JJ'))]"
"While Riddle gloats over his `` win '' , Harry takes Riddle 's diary and plunges the Basilisk fang into the diary .","['Riddle', 'win', 'Harry', 'diary']","['Riddle:gloats', 'win:gloats', 'Harry:takes', 'diary:plunges']","['diary', 'fang']","['diary:takes', 'fang:plunges']",0.5859,"[(('takes', 'VBZ'), 'advcl', ('gloats', 'VBZ')), (('gloats', 'VBZ'), 'mark', ('While', 'IN')), (('gloats', 'VBZ'), 'nsubj', ('Riddle', 'NNP')), (('gloats', 'VBZ'), 'nmod', ('win', 'NN')), (('win', 'NN'), 'case', ('over', 'IN')), (('win', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('takes', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('takes', 'VBZ'), 'dobj', ('diary', 'NN')), (('diary', 'NN'), 'nmod:poss', ('Riddle', 'NNP')), (('Riddle', 'NNP'), 'case', (""'s"", 'POS')), (('takes', 'VBZ'), 'cc', ('and', 'CC')), (('takes', 'VBZ'), 'conj', ('plunges', 'VBZ')), (('plunges', 'VBZ'), 'dobj', ('fang', 'NN')), (('fang', 'NN'), 'det', ('the', 'DT')), (('fang', 'NN'), 'compound', ('Basilisk', 'NNP')), (('plunges', 'VBZ'), 'nmod', ('diary', 'NN')), (('diary', 'NN'), 'case', ('into', 'IN')), (('diary', 'NN'), 'det', ('the', 'DT'))]"
Ink begins pouring out of the book like blood as Riddle 's memory is destroyed .,"['Ink', 'book', 'blood']","['Ink:begins', 'book:pouring', 'blood:book']",['memory'],['memory:destroyed'],-0.1779,"[(('begins', 'VBZ'), 'nsubj', ('Ink', 'NNP')), (('begins', 'VBZ'), 'xcomp', ('pouring', 'VBG')), (('pouring', 'VBG'), 'compound:prt', ('out', 'RP')), (('pouring', 'VBG'), 'nmod', ('book', 'NN')), (('book', 'NN'), 'case', ('of', 'IN')), (('book', 'NN'), 'det', ('the', 'DT')), (('book', 'NN'), 'nmod', ('blood', 'NN')), (('blood', 'NN'), 'case', ('like', 'IN')), (('pouring', 'VBG'), 'advcl', ('destroyed', 'VBN')), (('destroyed', 'VBN'), 'mark', ('as', 'IN')), (('destroyed', 'VBN'), 'nsubjpass', ('memory', 'NN')), (('memory', 'NN'), 'nmod:poss', ('Riddle', 'NNP')), (('Riddle', 'NNP'), 'case', (""'s"", 'POS')), (('destroyed', 'VBN'), 'auxpass', ('is', 'VBZ'))]"
Ginevra immediately stirs and wakes up .,['Ginevra'],['Ginevra:stirs'],[],[],0.0,"[(('stirs', 'VBZ'), 'nsubj', ('Ginevra', 'NNP')), (('stirs', 'VBZ'), 'advmod', ('immediately', 'RB')), (('stirs', 'VBZ'), 'cc', ('and', 'CC')), (('stirs', 'VBZ'), 'conj', ('wakes', 'VBZ')), (('wakes', 'VBZ'), 'compound:prt', ('up', 'RP'))]"
"Harry is now moments from death , when Fawkes cries on the wound , and since phoenix tears have incredible healing properties , Harry is instantly cured .","['Harry', 'death', 'Fawkes', 'wound', 'tears']","['Harry:moments', 'death:moments', 'Fawkes:cries', 'wound:cries', 'tears:have']","['properties', 'Harry']","['properties:have', 'Harry:cured']",-0.8176,"[(('moments', 'NNS'), 'nsubj', ('Harry', 'NNP')), (('moments', 'NNS'), 'cop', ('is', 'VBZ')), (('moments', 'NNS'), 'advmod', ('now', 'RB')), (('moments', 'NNS'), 'nmod', ('death', 'NN')), (('death', 'NN'), 'case', ('from', 'IN')), (('moments', 'NNS'), 'advcl', ('cries', 'VBZ')), (('cries', 'VBZ'), 'advmod', ('when', 'WRB')), (('cries', 'VBZ'), 'nsubj', ('Fawkes', 'NNP')), (('cries', 'VBZ'), 'nmod', ('wound', 'NN')), (('wound', 'NN'), 'case', ('on', 'IN')), (('wound', 'NN'), 'det', ('the', 'DT')), (('moments', 'NNS'), 'cc', ('and', 'CC')), (('moments', 'NNS'), 'conj', ('cured', 'VBN')), (('cured', 'VBN'), 'advcl', ('have', 'VBP')), (('have', 'VBP'), 'mark', ('since', 'IN')), (('have', 'VBP'), 'nsubj', ('tears', 'NNS')), (('tears', 'NNS'), 'compound', ('phoenix', 'NN')), (('have', 'VBP'), 'dobj', ('properties', 'NNS')), (('properties', 'NNS'), 'amod', ('incredible', 'JJ')), (('properties', 'NNS'), 'compound', ('healing', 'NN')), (('cured', 'VBN'), 'nsubjpass', ('Harry', 'NNP')), (('cured', 'VBN'), 'auxpass', ('is', 'VBZ')), (('cured', 'VBN'), 'advmod', ('instantly', 'RB'))]"
"Harry and Ginevra travel back through the Chamber to find Ronald and Gilderoy , who has no idea of who or where Harry is .","['Harry', 'Ginevra', 'Chamber', 'Harry', 'Ginevra']","['Harry:travel', 'Ginevra:travel', 'Chamber:travel', 'Harry:is', 'Ginevra:is']","['Ronald', 'Gilderoy', 'idea']","['Ronald:find', 'Gilderoy:find', 'idea:has']",-0.296,"[(('travel', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ginevra', 'NNP')), (('travel', 'VBP'), 'advmod', ('back', 'RB')), (('travel', 'VBP'), 'nmod', ('Chamber', 'NNP')), (('Chamber', 'NNP'), 'case', ('through', 'IN')), (('Chamber', 'NNP'), 'det', ('the', 'DT')), (('travel', 'VBP'), 'dep', ('find', 'VB')), (('find', 'VB'), 'mark', ('to', 'TO')), (('find', 'VB'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Gilderoy', 'NNP')), (('Ronald', 'NNP'), 'acl:relcl', ('has', 'VBZ')), (('has', 'VBZ'), 'nsubj', ('who', 'WP')), (('has', 'VBZ'), 'dobj', ('idea', 'NN')), (('idea', 'NN'), 'neg', ('no', 'DT')), (('idea', 'NN'), 'nmod', ('who', 'WP')), (('who', 'WP'), 'case', ('of', 'IN')), (('find', 'VB'), 'cc', ('or', 'CC')), (('find', 'VB'), 'conj', ('is', 'VBZ')), (('is', 'VBZ'), 'advmod', ('where', 'WRB')), (('is', 'VBZ'), 'nsubj', ('Harry', 'NNP'))]"
"Harry , Ronald , Ginevra and Gilderoy grab onto Fawkes and fly up the tunnel , out of the Chamber -LRB- another phoenix specialty , as Harry , Ronald , Ginevra and Gilderoy can lift very heavy loads -RRB- .","['Harry', 'Ronald', 'Ginevra', 'Gilderoy', 'Ronald', 'Ginevra', 'Gilderoy', 'Fawkes', 'Chamber', 'specialty', 'Harry', 'Ronald', 'Ginevra', 'Gilderoy', 'Ronald', 'Ginevra', 'Gilderoy']","['Harry:grab', 'Ronald:grab', 'Ginevra:grab', 'Gilderoy:grab', 'Ronald:grab', 'Ginevra:grab', 'Gilderoy:grab', 'Fawkes:grab', 'Chamber:grab', 'specialty:lift', 'Harry:specialty', 'Ronald:specialty', 'Ginevra:specialty', 'Gilderoy:specialty', 'Ronald:specialty', 'Ginevra:specialty', 'Gilderoy:specialty']","['tunnel', 'loads']","['tunnel:fly', 'loads:lift']",0.0,"[(('grab', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ginevra', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Gilderoy', 'NNP')), (('grab', 'VBP'), 'nmod', ('Fawkes', 'NNP')), (('Fawkes', 'NNP'), 'case', ('onto', 'IN')), (('grab', 'VBP'), 'cc', ('and', 'CC')), (('grab', 'VBP'), 'conj', ('fly', 'VBP')), (('fly', 'VBP'), 'compound:prt', ('up', 'RP')), (('fly', 'VBP'), 'dobj', ('tunnel', 'NN')), (('tunnel', 'NN'), 'det', ('the', 'DT')), (('grab', 'VBP'), 'nmod', ('Chamber', 'NNP')), (('Chamber', 'NNP'), 'advmod', ('out', 'RB')), (('Chamber', 'NNP'), 'case', ('of', 'IN')), (('Chamber', 'NNP'), 'det', ('the', 'DT')), (('Chamber', 'NNP'), 'dep', ('lift', 'VB')), (('lift', 'VB'), 'nsubj', ('specialty', 'NN')), (('specialty', 'NN'), 'det', ('another', 'DT')), (('specialty', 'NN'), 'amod', ('phoenix', 'JJ')), (('specialty', 'NN'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('as', 'IN')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ginevra', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Gilderoy', 'NNP')), (('lift', 'VB'), 'aux', ('can', 'MD')), (('lift', 'VB'), 'dobj', ('loads', 'NNS')), (('loads', 'NNS'), 'amod', ('heavy', 'JJ')), (('heavy', 'JJ'), 'advmod', ('very', 'RB'))]"
"Harry , Ronald , Ginevra and Gilderoy return up to the Myrtle 's bathroom , where the Entrance seals shut again , and head to Minerva 's office .","['Harry', 'Ronald', 'Ginevra', 'Gilderoy', 'bathroom', 'seals', 'office']","['Harry:return', 'Ronald:return', 'Ginevra:return', 'Gilderoy:return', 'bathroom:return', 'seals:shut', 'office:head']",[],[],0.0,"[(('return', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ginevra', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Gilderoy', 'NNP')), (('return', 'VBP'), 'compound:prt', ('up', 'RP')), (('return', 'VBP'), 'nmod', ('bathroom', 'NN')), (('bathroom', 'NN'), 'case', ('to', 'TO')), (('bathroom', 'NN'), 'nmod:poss', ('Myrtle', 'NNP')), (('Myrtle', 'NNP'), 'det', ('the', 'DT')), (('Myrtle', 'NNP'), 'case', (""'s"", 'POS')), (('return', 'VBP'), 'advcl', ('shut', 'VBD')), (('shut', 'VBD'), 'advmod', ('where', 'WRB')), (('shut', 'VBD'), 'nsubj', ('seals', 'NNS')), (('seals', 'NNS'), 'det', ('the', 'DT')), (('seals', 'NNS'), 'compound', ('Entrance', 'NNP')), (('shut', 'VBD'), 'advmod', ('again', 'RB')), (('shut', 'VBD'), 'cc', ('and', 'CC')), (('shut', 'VBD'), 'conj', ('head', 'VBP')), (('head', 'VBP'), 'nmod', ('office', 'NN')), (('office', 'NN'), 'case', ('to', 'TO')), (('office', 'NN'), 'nmod:poss', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'case', (""'s"", 'POS'))]"
"At Harry Harry , Ronald and Ginevra find Minerva , Albus , Arthur and Molly , who are delighted to see Harry , Ronald and Ginevra alive .","['Harry', 'Ronald', 'Ginevra', 'Ronald', 'Ginevra', 'Harry', 'Ronald', 'Ginevra']","['Harry:find', 'Ronald:find', 'Ginevra:find', 'Ronald:find', 'Ginevra:find', 'Harry:alive', 'Ronald:alive', 'Ginevra:alive']","['Minerva', 'Albus', 'Arthur', 'Molly']","['Minerva:find', 'Albus:find', 'Arthur:find', 'Molly:find']",0.7096,"[(('find', 'VBP'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('At', 'IN')), (('Harry', 'NNP'), 'compound', ('Harry', 'NNP')), (('find', 'VBP'), 'nsubj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Ginevra', 'NNP')), (('find', 'VBP'), 'dobj', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'conj', ('Albus', 'NNP')), (('Minerva', 'NNP'), 'conj', ('Arthur', 'NNP')), (('Minerva', 'NNP'), 'cc', ('and', 'CC')), (('Minerva', 'NNP'), 'conj', ('Molly', 'NNP')), (('Minerva', 'NNP'), 'acl:relcl', ('delighted', 'JJ')), (('delighted', 'JJ'), 'nsubj', ('who', 'WP')), (('delighted', 'JJ'), 'cop', ('are', 'VBP')), (('delighted', 'JJ'), 'xcomp', ('see', 'VB')), (('see', 'VB'), 'mark', ('to', 'TO')), (('see', 'VB'), 'xcomp', ('alive', 'JJ')), (('alive', 'JJ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ginevra', 'NNP'))]"
