Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"After spending some time in hiding , Harry leaves the cabin to check out the present situation and sees Harry , Hermione , and Sirius fainting from Dementors .","['hiding', 'Harry', 'Dementors']","['hiding:spending', 'Harry:leaves', 'Dementors:Hermione']","['time', 'cabin', 'situation', 'Hermione', 'fainting']","['time:spending', 'cabin:leaves', 'situation:check', 'Hermione:sees', 'fainting:sees']",-0.296,"[(('leaves', 'VBZ'), 'advcl', ('spending', 'VBG')), (('spending', 'VBG'), 'mark', ('After', 'IN')), (('spending', 'VBG'), 'dobj', ('time', 'NN')), (('time', 'NN'), 'det', ('some', 'DT')), (('spending', 'VBG'), 'nmod', ('hiding', 'NN')), (('hiding', 'NN'), 'case', ('in', 'IN')), (('leaves', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('leaves', 'VBZ'), 'dobj', ('cabin', 'NN')), (('cabin', 'NN'), 'det', ('the', 'DT')), (('cabin', 'NN'), 'acl', ('check', 'VB')), (('check', 'VB'), 'mark', ('to', 'TO')), (('check', 'VB'), 'compound:prt', ('out', 'RP')), (('check', 'VB'), 'dobj', ('situation', 'NN')), (('situation', 'NN'), 'det', ('the', 'DT')), (('situation', 'NN'), 'amod', ('present', 'JJ')), (('leaves', 'VBZ'), 'cc', ('and', 'CC')), (('leaves', 'VBZ'), 'conj', ('sees', 'VBZ')), (('sees', 'VBZ'), 'dobj', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'compound', ('Harry', 'NNP')), (('Hermione', 'NNP'), 'cc', ('and', 'CC')), (('Hermione', 'NNP'), 'conj', ('fainting', 'NNP')), (('fainting', 'NNP'), 'compound', ('Sirius', 'NNP')), (('Hermione', 'NNP'), 'nmod', ('Dementors', 'NNP')), (('Dementors', 'NNP'), 'case', ('from', 'IN'))]"
Harry realises that the silver stag Harry saw earlier across the lake was not cast by Harry 's dad and conjures a powerful Patronus that drives all the Dementors away .,"['Harry', 'Harry', 'dad']","['Harry:realises', 'Harry:saw', 'dad:cast']","['lake', 'Patronus', 'Dementors']","['lake:cast', 'Patronus:conjures', 'Dementors:drives']",0.4215,"[(('realises', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('realises', 'VBZ'), 'ccomp', ('saw', 'VBD')), (('saw', 'VBD'), 'mark', ('that', 'IN')), (('saw', 'VBD'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'det', ('the', 'DT')), (('Harry', 'NNP'), 'compound', ('silver', 'NN')), (('Harry', 'NNP'), 'compound', ('stag', 'NN')), (('saw', 'VBD'), 'advmod', ('earlier', 'RBR')), (('earlier', 'RBR'), 'case', ('across', 'IN')), (('saw', 'VBD'), 'ccomp', ('cast', 'VBN')), (('cast', 'VBN'), 'nsubjpass', ('lake', 'NN')), (('lake', 'NN'), 'det', ('the', 'DT')), (('cast', 'VBN'), 'auxpass', ('was', 'VBD')), (('cast', 'VBN'), 'neg', ('not', 'RB')), (('cast', 'VBN'), 'nmod', ('dad', 'NN')), (('dad', 'NN'), 'case', ('by', 'IN')), (('dad', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('cast', 'VBN'), 'cc', ('and', 'CC')), (('cast', 'VBN'), 'conj', ('conjures', 'VBZ')), (('conjures', 'VBZ'), 'dobj', ('Patronus', 'NNS')), (('Patronus', 'NNS'), 'det', ('a', 'DT')), (('Patronus', 'NNS'), 'amod', ('powerful', 'JJ')), (('Patronus', 'NNS'), 'acl:relcl', ('drives', 'VBZ')), (('drives', 'VBZ'), 'nsubj', ('that', 'WDT')), (('drives', 'VBZ'), 'dobj', ('Dementors', 'NNS')), (('Dementors', 'NNS'), 'det:predet', ('all', 'PDT')), (('Dementors', 'NNS'), 'det', ('the', 'DT')), (('drives', 'VBZ'), 'advmod', ('away', 'RB'))]"
"When it returns to Harry , Harry pets it and realises that it was the same Patronus as `` Prongs , '' Harry 's father .","['it', 'Harry', 'Harry', 'it', 'Prongs']","['it:returns', 'Harry:returns', 'Harry:pets', 'it:Patronus', 'Prongs:Patronus']",['it'],['it:pets'],0.0,"[(('pets', 'VBZ'), 'advcl', ('returns', 'VBZ')), (('returns', 'VBZ'), 'advmod', ('When', 'WRB')), (('returns', 'VBZ'), 'nsubj', ('it', 'PRP')), (('returns', 'VBZ'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('to', 'TO')), (('pets', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('pets', 'VBZ'), 'dobj', ('it', 'PRP')), (('pets', 'VBZ'), 'cc', ('and', 'CC')), (('pets', 'VBZ'), 'conj', ('realises', 'VBZ')), (('realises', 'VBZ'), 'ccomp', ('Patronus', 'NNS')), (('Patronus', 'NNS'), 'mark', ('that', 'IN')), (('Patronus', 'NNS'), 'nsubj', ('it', 'PRP')), (('Patronus', 'NNS'), 'cop', ('was', 'VBD')), (('Patronus', 'NNS'), 'det', ('the', 'DT')), (('Patronus', 'NNS'), 'amod', ('same', 'JJ')), (('Patronus', 'NNS'), 'nmod', ('Prongs', 'NNP')), (('Prongs', 'NNP'), 'case', ('as', 'IN')), (('Prongs', 'NNP'), 'dep', ('father', 'NN')), (('father', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS'))]"
"After Hermione catch up , Hermione wait until Hermione see Macnair leave the castle to retrieve the Dementors .","['Hermione', 'Hermione', 'Hermione', 'Macnair']","['Hermione:catch', 'Hermione:wait', 'Hermione:see', 'Macnair:leave']",['castle'],['castle:leave'],-0.0516,"[(('wait', 'VBP'), 'advcl', ('catch', 'VB')), (('catch', 'VB'), 'mark', ('After', 'IN')), (('catch', 'VB'), 'nsubj', ('Hermione', 'NNP')), (('catch', 'VB'), 'compound:prt', ('up', 'RP')), (('wait', 'VBP'), 'nsubj', ('Hermione', 'NNP')), (('wait', 'VBP'), 'advcl', ('see', 'VBP')), (('see', 'VBP'), 'mark', ('until', 'IN')), (('see', 'VBP'), 'nsubj', ('Hermione', 'NNP')), (('see', 'VBP'), 'ccomp', ('leave', 'VBP')), (('leave', 'VBP'), 'nsubj', ('Macnair', 'NNP')), (('leave', 'VBP'), 'dobj', ('castle', 'NN')), (('castle', 'NN'), 'det', ('the', 'DT')), (('leave', 'VBP'), 'xcomp', ('retrieve', 'VB')), (('retrieve', 'VB'), 'mark', ('to', 'TO')), (('retrieve', 'VB'), 'dobj', ('Dementors', 'NNPS')), (('Dementors', 'NNPS'), 'det', ('the', 'DT'))]"
He and Hermione then fly Buckbeak up to West Tower and rescue Sirius .,"['He', 'Hermione', 'Tower', 'Sirius']","['He:fly', 'Hermione:fly', 'Tower:fly', 'Sirius:fly']",['Buckbeak'],['Buckbeak:fly'],0.5106,"[(('fly', 'VBP'), 'nsubj', ('He', 'PRP')), (('He', 'PRP'), 'cc', ('and', 'CC')), (('He', 'PRP'), 'conj', ('Hermione', 'NNP')), (('fly', 'VBP'), 'advmod', ('then', 'RB')), (('fly', 'VBP'), 'dobj', ('Buckbeak', 'NNP')), (('fly', 'VBP'), 'compound:prt', ('up', 'RP')), (('fly', 'VBP'), 'nmod', ('Tower', 'NNP')), (('Tower', 'NNP'), 'case', ('to', 'TO')), (('Tower', 'NNP'), 'compound', ('West', 'NNP')), (('Tower', 'NNP'), 'cc', ('and', 'CC')), (('Tower', 'NNP'), 'conj', ('Sirius', 'NNS')), (('Sirius', 'NNS'), 'compound', ('rescue', 'NN'))]"
Sirius and Harry say Sirius and Harry 's goodbyes before Sirius flies away on Buckbeak .,"['Sirius', 'Harry', 'Harry', 'Sirius', 'Harry', 'Harry', 'Sirius', 'Harry', 'Harry', 'Buckbeak']","['Sirius:say', 'Harry:say', 'Harry:say', 'Sirius:goodbyes', 'Harry:goodbyes', 'Harry:goodbyes', 'Sirius:flies', 'Harry:flies', 'Harry:flies', 'Buckbeak:flies']",[],[],0.0,"[(('say', 'VBP'), 'nsubj', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'cc', ('and', 'CC')), (('Sirius', 'NNP'), 'conj', ('Harry', 'NNP')), (('say', 'VBP'), 'ccomp', ('goodbyes', 'JJ')), (('goodbyes', 'JJ'), 'nsubj', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'cc', ('and', 'CC')), (('Sirius', 'NNP'), 'conj', ('Harry', 'NNP')), (('goodbyes', 'JJ'), 'cop', (""'s"", 'VBZ')), (('goodbyes', 'JJ'), 'advcl', ('flies', 'VBZ')), (('flies', 'VBZ'), 'mark', ('before', 'IN')), (('flies', 'VBZ'), 'nsubj', ('Sirius', 'NNP')), (('flies', 'VBZ'), 'compound:prt', ('away', 'RP')), (('flies', 'VBZ'), 'nmod', ('Buckbeak', 'NNP')), (('Buckbeak', 'NNP'), 'case', ('on', 'IN'))]"
-LCB- -LCB- dialogue a-b | Vernon | You have n't got a godfather !,['Vernon'],['Vernon:got'],"['You', 'godfather']","['You:|', 'godfather:got']",0.0,"[(('got', 'VBN'), 'nsubj', ('Vernon', 'NNP')), (('Vernon', 'NNP'), 'compound', ('dialogue', 'NN')), (('Vernon', 'NNP'), 'compound', ('a-b', 'NNP')), (('Vernon', 'NNP'), 'compound', ('|', 'NNP')), (('Vernon', 'NNP'), 'acl', ('|', 'VBG')), (('|', 'VBG'), 'dobj', ('You', 'PRP')), (('got', 'VBN'), 'aux', ('have', 'VBP')), (('got', 'VBN'), 'neg', (""n't"", 'RB')), (('got', 'VBN'), 'dobj', ('godfather', 'NN')), (('godfather', 'NN'), 'det', ('a', 'DT'))]"
"| Harry | Yes , I have .","['Harry', 'I']","['Harry:|', 'I:have']",[],[],0.4019,"[(('|', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'compound', ('|', 'NNP')), (('|', 'VBZ'), 'ccomp', ('have', 'VBP')), (('have', 'VBP'), 'discourse', ('Yes', 'UH')), (('have', 'VBP'), 'nsubj', ('I', 'PRP'))]"
He was my mum and dad 's best friend .,['He'],['He:mum'],[],[],0.8126,"[(('mum', 'NN'), 'nsubj', ('He', 'PRP')), (('mum', 'NN'), 'cop', ('was', 'VBD')), (('mum', 'NN'), 'nmod:poss', ('my', 'PRP$')), (('mum', 'NN'), 'cc', ('and', 'CC')), (('mum', 'NN'), 'conj', ('friend', 'NN')), (('friend', 'NN'), 'nmod:poss', ('dad', 'NNP')), (('dad', 'NNP'), 'case', (""'s"", 'POS')), (('friend', 'NN'), 'amod', ('best', 'JJS'))]"
"He 's a convicted murderer , but he 's broken out of wizard prison and he 's on the run .","['He', 'prison', 'he']","['He:murderer', 'prison:broken', 'he:run']",['he'],['he:broken'],-0.9081,"[(('murderer', 'NN'), 'nsubj', ('He', 'PRP')), (('murderer', 'NN'), 'cop', (""'s"", 'VBZ')), (('murderer', 'NN'), 'det', ('a', 'DT')), (('murderer', 'NN'), 'amod', ('convicted', 'VBN')), (('murderer', 'NN'), 'cc', ('but', 'CC')), (('murderer', 'NN'), 'conj', ('broken', 'VBN')), (('broken', 'VBN'), 'nsubjpass', ('he', 'PRP')), (('broken', 'VBN'), 'auxpass', (""'s"", 'VBZ')), (('broken', 'VBN'), 'compound:prt', ('out', 'RP')), (('broken', 'VBN'), 'nmod', ('prison', 'NN')), (('prison', 'NN'), 'case', ('of', 'IN')), (('prison', 'NN'), 'amod', ('wizard', 'JJ')), (('broken', 'VBN'), 'cc', ('and', 'CC')), (('broken', 'VBN'), 'conj', ('run', 'NN')), (('run', 'NN'), 'nsubj', ('he', 'PRP')), (('run', 'NN'), 'cop', (""'s"", 'VBZ')), (('run', 'NN'), 'case', ('on', 'IN')), (('run', 'NN'), 'det', ('the', 'DT'))]"
"He likes to keep in touch with me , though ... keep up with my news ... check if I 'm happy ... | Harry telling Vernon about Sirius -RCB- -RCB-","['He', 'touch', 'me', 'news', 'I', 'Sirius']","['He:likes', 'touch:keep', 'me:touch', 'news:keep', 'I:happy', 'Sirius:Vernon']",['Vernon'],['Vernon:telling'],0.7579,"[(('likes', 'VBZ'), 'nsubj', ('He', 'PRP')), (('likes', 'VBZ'), 'xcomp', ('keep', 'VB')), (('keep', 'VB'), 'mark', ('to', 'TO')), (('keep', 'VB'), 'nmod', ('touch', 'NN')), (('touch', 'NN'), 'case', ('in', 'IN')), (('touch', 'NN'), 'nmod', ('me', 'PRP')), (('me', 'PRP'), 'case', ('with', 'IN')), (('keep', 'VB'), 'advmod', ('though', 'RB')), (('keep', 'VB'), 'dep', ('keep', 'VB')), (('keep', 'VB'), 'compound:prt', ('up', 'RP')), (('keep', 'VB'), 'nmod', ('news', 'NN')), (('news', 'NN'), 'case', ('with', 'IN')), (('news', 'NN'), 'nmod:poss', ('my', 'PRP$')), (('news', 'NN'), 'dep', ('check', 'NN')), (('check', 'NN'), 'dep', ('happy', 'JJ')), (('happy', 'JJ'), 'mark', ('if', 'IN')), (('happy', 'JJ'), 'nsubj', ('I', 'PRP')), (('happy', 'JJ'), 'cop', (""'m"", 'VBP')), (('news', 'NN'), 'dep', ('Harry', 'NNP')), (('Harry', 'NNP'), 'compound', ('|', 'NNP')), (('Harry', 'NNP'), 'acl', ('telling', 'VBG')), (('telling', 'VBG'), 'dobj', ('Vernon', 'NNP')), (('Vernon', 'NNP'), 'nmod', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'case', ('about', 'IN'))]"
Harry and Hermione make it back to the hospital wing just in time for Albus to magically lock the door .,"['Harry', 'Hermione', 'wing', 'time', 'Albus']","['Harry:make', 'Hermione:make', 'wing:back', 'time:make', 'Albus:time']","['it', 'door']","['it:make', 'door:lock']",0.0,"[(('make', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('make', 'VBP'), 'dobj', ('it', 'PRP')), (('make', 'VBP'), 'advmod', ('back', 'RB')), (('back', 'RB'), 'nmod', ('wing', 'NN')), (('wing', 'NN'), 'case', ('to', 'TO')), (('wing', 'NN'), 'det', ('the', 'DT')), (('wing', 'NN'), 'compound', ('hospital', 'NN')), (('make', 'VBP'), 'nmod', ('time', 'NN')), (('time', 'NN'), 'advmod', ('just', 'RB')), (('time', 'NN'), 'case', ('in', 'IN')), (('time', 'NN'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('for', 'IN')), (('time', 'NN'), 'acl', ('lock', 'VB')), (('lock', 'VB'), 'mark', ('to', 'TO')), (('lock', 'VB'), 'advmod', ('magically', 'RB')), (('lock', 'VB'), 'dobj', ('door', 'NN')), (('door', 'NN'), 'det', ('the', 'DT'))]"
"Shortly afterwards , Severus bursts in , followed by Fudge and Albus , and accuses Harry of freeing Sirius .","['Severus', 'Fudge', 'Albus']","['Severus:bursts', 'Fudge:followed', 'Albus:followed']","['Harry', 'Sirius']","['Harry:accuses', 'Sirius:freeing']",0.1779,"[(('bursts', 'VBZ'), 'advmod', ('Shortly', 'RB')), (('bursts', 'VBZ'), 'advmod', ('afterwards', 'RB')), (('bursts', 'VBZ'), 'nsubj', ('Severus', 'NNP')), (('bursts', 'VBZ'), 'compound:prt', ('in', 'RP')), (('bursts', 'VBZ'), 'conj', ('followed', 'VBD')), (('followed', 'VBD'), 'nmod', ('Fudge', 'NNP')), (('Fudge', 'NNP'), 'case', ('by', 'IN')), (('Fudge', 'NNP'), 'cc', ('and', 'CC')), (('Fudge', 'NNP'), 'conj', ('Albus', 'NNP')), (('bursts', 'VBZ'), 'cc', ('and', 'CC')), (('bursts', 'VBZ'), 'conj', ('accuses', 'VBZ')), (('accuses', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'acl', ('freeing', 'VBG')), (('freeing', 'VBG'), 'mark', ('of', 'IN')), (('freeing', 'VBG'), 'dobj', ('Sirius', 'NNS'))]"
Fudge assumes Severus is simply delirious because Severus 's chances of receiving the Order of Merlin have gone up in smoke .,"['Fudge', 'Severus', 'chances', 'Merlin', 'smoke']","['Fudge:assumes', 'Severus:delirious', 'chances:gone', 'Merlin:Order', 'smoke:gone']",['Order'],['Order:receiving'],0.2023,"[(('assumes', 'VBZ'), 'nsubj', ('Fudge', 'NNP')), (('assumes', 'VBZ'), 'ccomp', ('delirious', 'JJ')), (('delirious', 'JJ'), 'nsubj', ('Severus', 'NNP')), (('delirious', 'JJ'), 'cop', ('is', 'VBZ')), (('delirious', 'JJ'), 'advmod', ('simply', 'RB')), (('delirious', 'JJ'), 'advcl', ('gone', 'VBN')), (('gone', 'VBN'), 'mark', ('because', 'IN')), (('gone', 'VBN'), 'nsubj', ('chances', 'NNS')), (('chances', 'NNS'), 'nmod:poss', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', (""'s"", 'POS')), (('chances', 'NNS'), 'acl', ('receiving', 'VBG')), (('receiving', 'VBG'), 'mark', ('of', 'IN')), (('receiving', 'VBG'), 'dobj', ('Order', 'NN')), (('Order', 'NN'), 'det', ('the', 'DT')), (('Order', 'NN'), 'nmod', ('Merlin', 'NNP')), (('Merlin', 'NNP'), 'case', ('of', 'IN')), (('gone', 'VBN'), 'aux', ('have', 'VBP')), (('gone', 'VBN'), 'compound:prt', ('up', 'RP')), (('gone', 'VBN'), 'nmod', ('smoke', 'NN')), (('smoke', 'NN'), 'case', ('in', 'IN'))]"
"Fudge leaves to inform the Daily Prophet of the news and agrees to remove the Dementors from Hogwarts , since the Dementors ' attempt to perform the Dementor 's Kiss on Harry proves them to be more harmful than helpful .","['Fudge', 'news', 'Hogwarts', 'attempt', 'Harry']","['Fudge:leaves', 'news:Prophet', 'Hogwarts:remove', 'attempt:proves', 'Harry:perform']","['Prophet', 'Kiss', 'them']","['Prophet:inform', 'Kiss:perform', 'them:proves']",0.7693,"[(('leaves', 'VBZ'), 'nsubj', ('Fudge', 'NNP')), (('leaves', 'VBZ'), 'xcomp', ('inform', 'VB')), (('inform', 'VB'), 'mark', ('to', 'TO')), (('inform', 'VB'), 'dobj', ('Prophet', 'NN')), (('Prophet', 'NN'), 'det', ('the', 'DT')), (('Prophet', 'NN'), 'amod', ('Daily', 'JJ')), (('Prophet', 'NN'), 'nmod', ('news', 'NN')), (('news', 'NN'), 'case', ('of', 'IN')), (('news', 'NN'), 'det', ('the', 'DT')), (('leaves', 'VBZ'), 'cc', ('and', 'CC')), (('leaves', 'VBZ'), 'conj', ('agrees', 'VBZ')), (('agrees', 'VBZ'), 'xcomp', ('remove', 'VB')), (('remove', 'VB'), 'mark', ('to', 'TO')), (('remove', 'VB'), 'dobj', ('Dementors', 'NNPS')), (('Dementors', 'NNPS'), 'det', ('the', 'DT')), (('remove', 'VB'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('from', 'IN')), (('remove', 'VB'), 'advcl', ('proves', 'VBZ')), (('proves', 'VBZ'), 'mark', ('since', 'IN')), (('proves', 'VBZ'), 'nsubj', ('attempt', 'NN')), (('attempt', 'NN'), 'nmod:poss', ('Dementors', 'NNPS')), (('Dementors', 'NNPS'), 'det', ('the', 'DT')), (('Dementors', 'NNPS'), 'case', (""'"", 'POS')), (('attempt', 'NN'), 'acl', ('perform', 'VB')), (('perform', 'VB'), 'mark', ('to', 'TO')), (('perform', 'VB'), 'dobj', ('Kiss', 'NN')), (('Kiss', 'NN'), 'nmod:poss', ('Dementor', 'NNP')), (('Dementor', 'NNP'), 'det', ('the', 'DT')), (('Dementor', 'NNP'), 'case', (""'s"", 'POS')), (('perform', 'VB'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('on', 'IN')), (('proves', 'VBZ'), 'dobj', ('them', 'PRP')), (('proves', 'VBZ'), 'xcomp', ('harmful', 'JJ')), (('harmful', 'JJ'), 'mark', ('to', 'TO')), (('harmful', 'JJ'), 'cop', ('be', 'VB')), (('harmful', 'JJ'), 'advmod', ('more', 'RBR')), (('harmful', 'JJ'), 'advcl', ('helpful', 'JJ')), (('helpful', 'JJ'), 'case', ('than', 'IN'))]"
"Shortly after they leave , Ronald wakes up from Ronald 's unconscious state .","['they', 'Ronald', 'state']","['they:leave', 'Ronald:wakes', 'state:wakes']",[],[],-0.0516,"[(('wakes', 'VBZ'), 'advcl', ('leave', 'VBP')), (('leave', 'VBP'), 'advmod', ('Shortly', 'RB')), (('leave', 'VBP'), 'mark', ('after', 'IN')), (('leave', 'VBP'), 'nsubj', ('they', 'PRP')), (('wakes', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('wakes', 'VBZ'), 'compound:prt', ('up', 'RP')), (('wakes', 'VBZ'), 'nmod', ('state', 'NN')), (('state', 'NN'), 'case', ('from', 'IN')), (('state', 'NN'), 'nmod:poss', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', (""'s"", 'POS')), (('state', 'NN'), 'amod', ('unconscious', 'JJ'))]"
"The next day , while most of the other students are at Hogsmeade , the trio learns that Remus is resigning because Severus told the Slytherin house Remus 's secret .","['students', 'trio', 'Remus', 'Severus', 'house']","['students:most', 'trio:learns', 'Remus:resigning', 'Severus:told', 'house:secret']",[],[],-0.2263,"[(('learns', 'VBZ'), 'nmod:tmod', ('day', 'NN')), (('day', 'NN'), 'det', ('The', 'DT')), (('day', 'NN'), 'amod', ('next', 'JJ')), (('learns', 'VBZ'), 'advcl', ('Hogsmeade', 'NNP')), (('Hogsmeade', 'NNP'), 'mark', ('while', 'IN')), (('Hogsmeade', 'NNP'), 'nsubj', ('most', 'JJS')), (('most', 'JJS'), 'nmod', ('students', 'NNS')), (('students', 'NNS'), 'case', ('of', 'IN')), (('students', 'NNS'), 'det', ('the', 'DT')), (('students', 'NNS'), 'amod', ('other', 'JJ')), (('Hogsmeade', 'NNP'), 'cop', ('are', 'VBP')), (('Hogsmeade', 'NNP'), 'case', ('at', 'IN')), (('learns', 'VBZ'), 'nsubj', ('trio', 'NN')), (('trio', 'NN'), 'det', ('the', 'DT')), (('learns', 'VBZ'), 'ccomp', ('resigning', 'VBG')), (('resigning', 'VBG'), 'mark', ('that', 'IN')), (('resigning', 'VBG'), 'nsubj', ('Remus', 'NNP')), (('resigning', 'VBG'), 'aux', ('is', 'VBZ')), (('resigning', 'VBG'), 'advcl', ('told', 'VBD')), (('told', 'VBD'), 'mark', ('because', 'IN')), (('told', 'VBD'), 'nsubj', ('Severus', 'NNP')), (('told', 'VBD'), 'xcomp', ('secret', 'NN')), (('secret', 'NN'), 'nsubj', ('house', 'NN')), (('house', 'NN'), 'det', ('the', 'DT')), (('house', 'NN'), 'compound', ('Slytherin', 'NNP')), (('secret', 'NN'), 'nmod:poss', ('Remus', 'NNP')), (('Remus', 'NNP'), 'case', (""'s"", 'POS'))]"
"Harry goes to see Remus and is unable to sway Remus 's mind , since Remus does not want to risk endangering the students again .","['Harry', 'Remus']","['Harry:goes', 'Remus:want']","['Remus', 'mind', 'students']","['Remus:see', 'mind:sway', 'students:endangering']",0.1511,"[(('goes', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('goes', 'VBZ'), 'xcomp', ('see', 'VB')), (('see', 'VB'), 'mark', ('to', 'TO')), (('see', 'VB'), 'dobj', ('Remus', 'NNS')), (('goes', 'VBZ'), 'cc', ('and', 'CC')), (('goes', 'VBZ'), 'conj', ('unable', 'JJ')), (('unable', 'JJ'), 'cop', ('is', 'VBZ')), (('unable', 'JJ'), 'xcomp', ('sway', 'VB')), (('sway', 'VB'), 'mark', ('to', 'TO')), (('sway', 'VB'), 'dobj', ('mind', 'NN')), (('mind', 'NN'), 'nmod:poss', ('Remus', 'NNP')), (('Remus', 'NNP'), 'case', (""'s"", 'POS')), (('sway', 'VB'), 'advcl', ('want', 'VB')), (('want', 'VB'), 'mark', ('since', 'IN')), (('want', 'VB'), 'nsubj', ('Remus', 'NNP')), (('want', 'VB'), 'aux', ('does', 'VBZ')), (('want', 'VB'), 'neg', ('not', 'RB')), (('want', 'VB'), 'xcomp', ('risk', 'VB')), (('risk', 'VB'), 'mark', ('to', 'TO')), (('risk', 'VB'), 'xcomp', ('endangering', 'VBG')), (('endangering', 'VBG'), 'dobj', ('students', 'NNS')), (('students', 'NNS'), 'det', ('the', 'DT')), (('endangering', 'VBG'), 'advmod', ('again', 'RB'))]"
Remus confirms Harry 's suspicions that James 's Animagus form was indeed a stag .,"['Remus', 'form']","['Remus:confirms', 'form:stag']",['suspicions'],['suspicions:confirms'],-0.3612,"[(('confirms', 'VBZ'), 'nsubj', ('Remus', 'NNS')), (('confirms', 'VBZ'), 'dobj', ('suspicions', 'NNS')), (('suspicions', 'NNS'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('confirms', 'VBZ'), 'ccomp', ('stag', 'NN')), (('stag', 'NN'), 'mark', ('that', 'IN')), (('stag', 'NN'), 'nsubj', ('form', 'NN')), (('form', 'NN'), 'nmod:poss', ('James', 'NNP')), (('James', 'NNP'), 'case', (""'s"", 'POS')), (('form', 'NN'), 'compound', ('Animagus', 'NNP')), (('stag', 'NN'), 'cop', ('was', 'VBD')), (('stag', 'NN'), 'advmod', ('indeed', 'RB')), (('stag', 'NN'), 'det', ('a', 'DT'))]"
"Remus then gives Harry Harry 's Invisibility Cloak back , along with the Marauder 's Map , and leaves with Albus to catch Harry 's carriage .","['Remus', 'Map', 'Albus']","['Remus:gives', 'Map:along', 'Albus:leaves']","['back', 'carriage']","['back:gives', 'carriage:catch']",0.0,"[(('gives', 'VBZ'), 'nsubj', ('Remus', 'NNS')), (('gives', 'VBZ'), 'advmod', ('then', 'RB')), (('gives', 'VBZ'), 'dobj', ('back', 'NN')), (('back', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'compound', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('back', 'NN'), 'compound', ('Invisibility', 'NNP')), (('back', 'NN'), 'compound', ('Cloak', 'NNP')), (('back', 'NN'), 'advmod', ('along', 'IN')), (('along', 'IN'), 'nmod', ('Map', 'NN')), (('Map', 'NN'), 'case', ('with', 'IN')), (('Map', 'NN'), 'nmod:poss', ('Marauder', 'NNP')), (('Marauder', 'NNP'), 'det', ('the', 'DT')), (('Marauder', 'NNP'), 'case', (""'s"", 'POS')), (('gives', 'VBZ'), 'cc', ('and', 'CC')), (('gives', 'VBZ'), 'conj', ('leaves', 'VBZ')), (('leaves', 'VBZ'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('with', 'IN')), (('leaves', 'VBZ'), 'xcomp', ('catch', 'VB')), (('catch', 'VB'), 'mark', ('to', 'TO')), (('catch', 'VB'), 'dobj', ('carriage', 'NN')), (('carriage', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS'))]"
